"id","data_id","treat","age","educ","black","hisp","marr","nodegree","agesq","agecube","educsq","u74","u75","re74","re75","re78"
250,"CPS1",0,39,16,0,0,1,0,1521,59319,256,0,0,25862.3203125,25243.55078125,25564.669921875
251,"CPS1",0,27,17,0,0,1,0,729,19683,289,0,0,25862.3203125,25243.55078125,25564.669921875
252,"CPS1",0,16,9,0,0,0,1,256,4096,81,0,0,378.138488769531,467.274200439453,4306.09521484375
253,"CPS1",0,35,12,0,0,1,0,1225,42875,144,0,0,6645.8330078125,3331.7900390625,0
254,"CPS1",0,35,12,0,0,1,0,1225,42875,144,0,0,22421.849609375,21093.580078125,23590.4296875
255,"CPS1",0,45,12,0,0,1,0,2025,91125,144,0,0,25862.3203125,25243.55078125,0
256,"CPS1",0,51,11,0,0,1,1,2601,132651,121,0,0,18270.16015625,21637.83984375,20267.01953125
257,"CPS1",0,27,16,0,0,0,0,729,19683,256,0,0,11316.73046875,1761.67700195312,5532.60791015625
258,"CPS1",0,28,14,0,0,1,0,784,21952,196,1,1,0,0,18719.83984375
259,"CPS1",0,35,18,0,0,1,0,1225,42875,324,0,0,25862.3203125,25243.55078125,25564.669921875
260,"CPS1",0,39,10,0,0,1,1,1521,59319,100,0,1,18534.66015625,0,21496.490234375
261,"CPS1",0,33,12,0,0,0,0,1089,35937,144,0,0,25862.3203125,25243.55078125,25564.669921875
262,"CPS1",0,52,16,0,0,1,0,2704,140608,256,0,0,25862.3203125,25241.759765625,12429.16015625
263,"CPS1",0,22,13,0,0,0,0,484,10648,169,0,0,5023.56005859375,6819.3388671875,13943.830078125
264,"CPS1",0,25,12,0,0,1,0,625,15625,144,0,0,20070.73046875,11117.900390625,19003.560546875
265,"CPS1",0,28,16,0,0,1,0,784,21952,256,0,0,25013.9609375,22710.240234375,0
266,"CPS1",0,27,16,0,0,1,0,729,19683,256,0,0,16888.880859375,16200.6298828125,17295.310546875
267,"CPS1",0,30,13,0,0,0,0,900,27000,169,0,0,8362.1513671875,7990.2099609375,8590.025390625
268,"CPS1",0,28,15,0,0,0,0,784,21952,225,0,0,9672.900390625,8085.09716796875,14348.73046875
269,"CPS1",0,24,12,0,0,1,0,576,13824,144,0,0,19083.259765625,18270.240234375,22261.94921875
270,"CPS1",0,29,11,1,0,0,1,841,24389,121,0,0,14743.48046875,14954.5595703125,13714.7802734375
271,"CPS1",0,49,7,1,0,0,1,2401,117649,49,0,0,16444.130859375,16028.759765625,15965.3603515625
272,"CPS1",0,22,12,0,0,1,0,484,10648,144,0,0,13352.400390625,14358.3896484375,17051.490234375
273,"CPS1",0,30,16,0,0,1,0,900,27000,256,0,0,25862.3203125,25243.55078125,25564.669921875
274,"CPS1",0,45,12,0,0,1,0,2025,91125,144,0,0,24185.189453125,25243.55078125,0
275,"CPS1",0,44,12,0,0,1,0,1936,85184,144,0,0,24669.130859375,24418.2109375,25564.669921875
276,"CPS1",0,21,12,0,0,0,0,441,9261,144,0,0,11465.6298828125,1953.24194335938,25564.669921875
277,"CPS1",0,26,13,0,0,1,0,676,17576,169,0,0,11661.5595703125,4142.80615234375,18650.390625
278,"CPS1",0,25,16,0,0,1,0,625,15625,256,0,0,18822.6796875,20112.48046875,20986.669921875
279,"CPS1",0,45,8,0,0,1,1,2025,91125,64,0,0,16883,15316.2099609375,17010.109375
280,"CPS1",0,19,9,0,0,0,1,361,6859,81,0,0,3311.16088867188,10525.3095703125,1693.47497558594
281,"CPS1",0,55,9,0,0,1,1,3025,166375,81,0,0,12609.83984375,12349.650390625,12201.58984375
282,"CPS1",0,22,12,0,0,1,0,484,10648,144,0,0,12423.7099609375,13035.33984375,17482.98046875
283,"CPS1",0,37,18,0,0,1,0,1369,50653,324,1,0,0,16735.939453125,25564.669921875
284,"CPS1",0,38,12,0,0,1,0,1444,54872,144,0,0,25862.3203125,25243.55078125,25298.6796875
285,"CPS1",0,29,13,0,0,1,0,841,24389,169,0,0,17962.560546875,11590.5498046875,2639.21997070312
286,"CPS1",0,43,8,0,0,1,1,1849,79507,64,0,0,21044.48046875,25243.55078125,1301.876953125
287,"CPS1",0,51,10,0,0,1,1,2601,132651,100,0,0,25862.3203125,19817.080078125,4.43317985534668
288,"CPS1",0,25,14,0,0,1,0,625,15625,196,0,0,11769.3203125,11624.5595703125,13903.9296875
289,"CPS1",0,52,12,0,0,1,0,2704,140608,144,0,0,20776.0703125,20808.919921875,10394.330078125
290,"CPS1",0,26,14,0,0,1,0,676,17576,196,0,0,22886.19921875,24523.83984375,25564.669921875
291,"CPS1",0,37,18,0,0,1,0,1369,50653,324,0,0,25862.3203125,25243.55078125,25564.669921875
292,"CPS1",0,36,12,0,0,1,0,1296,46656,144,0,0,25862.3203125,25243.55078125,25564.669921875
293,"CPS1",0,27,14,0,0,1,0,729,19683,196,0,0,6395.046875,18513.73046875,21258.5703125
294,"CPS1",0,21,11,0,0,1,1,441,9261,121,0,0,20817.2109375,25243.55078125,25564.669921875
295,"CPS1",0,44,12,0,0,1,0,1936,85184,144,0,1,22686.349609375,0,19081.880859375
296,"CPS1",0,49,17,0,0,1,0,2401,117649,289,0,0,25862.3203125,25243.55078125,25564.669921875
297,"CPS1",0,32,0,0,0,0,1,1024,32768,0,0,0,4559.2138671875,3976.30590820312,7246.77099609375
298,"CPS1",0,23,12,0,0,1,0,529,12167,144,0,0,16593.029296875,17622.150390625,22872.25
299,"CPS1",0,46,12,0,0,1,0,2116,97336,144,0,0,18636.55078125,18214.740234375,20485.720703125
300,"CPS1",0,17,10,0,0,0,1,289,4913,100,1,0,0,1536.09704589844,19808.919921875
301,"CPS1",0,26,12,0,0,1,0,676,17576,144,0,0,19067.580078125,24849.6796875,22545.669921875
302,"CPS1",0,27,12,0,0,1,0,729,19683,144,0,0,19637.73046875,8178.19384765625,25564.669921875
303,"CPS1",0,30,15,0,0,1,0,900,27000,225,0,0,23871.7109375,25243.55078125,25564.669921875
304,"CPS1",0,23,12,0,0,0,0,529,12167,144,0,0,23826.640625,24942.76953125,25523.2890625
305,"CPS1",0,22,12,0,0,1,0,484,10648,144,0,0,13540.490234375,21766.740234375,25564.669921875
306,"CPS1",0,30,18,0,0,1,0,900,27000,324,0,0,23127.189453125,23580.33984375,25564.669921875
307,"CPS1",0,32,14,0,0,1,0,1024,32768,196,0,0,20145.1796875,15941.0302734375,25564.669921875
308,"CPS1",0,27,14,0,0,0,0,729,19683,196,0,0,15576.169921875,24706.44921875,25564.669921875
309,"CPS1",0,18,12,0,0,0,0,324,5832,144,0,0,4729.669921875,3328.2099609375,12602.0498046875
310,"CPS1",0,33,18,0,0,0,0,1089,35937,324,1,1,0,0,25564.669921875
311,"CPS1",0,22,11,0,0,0,1,484,10648,121,0,0,5325.287109375,1061.66101074219,0
312,"CPS1",0,23,16,0,0,0,0,529,12167,256,0,1,2358.95703125,0,3270.208984375
313,"CPS1",0,51,10,0,0,1,1,2601,132651,100,0,0,19030.359375,17532.630859375,0
314,"CPS1",0,21,15,0,0,0,0,441,9261,225,0,0,2470.63500976562,5116.7421875,10890.83984375
315,"CPS1",0,18,12,0,0,0,0,324,5832,144,0,0,9065.52734375,9338.3232421875,7972.3349609375
316,"CPS1",0,53,10,0,0,1,1,2809,148877,100,1,1,0,0,0
317,"CPS1",0,21,12,0,0,0,0,441,9261,144,0,0,4055.68188476562,1867.30603027344,0
318,"CPS1",0,32,16,0,0,1,0,1024,32768,256,0,0,22525.689453125,22712.029296875,25564.669921875
319,"CPS1",0,41,12,0,0,1,0,1681,68921,144,0,0,25862.3203125,24745.83984375,25564.669921875
320,"CPS1",0,48,12,0,0,0,0,2304,110592,144,0,0,25862.3203125,25243.55078125,25564.669921875
321,"CPS1",0,25,18,0,0,0,0,625,15625,324,0,0,2351.1201171875,211.258102416992,25564.669921875
322,"CPS1",0,23,16,0,0,0,0,529,12167,256,0,0,913.018310546875,8675.9033203125,14265.9697265625
323,"CPS1",0,30,12,0,0,1,0,900,27000,144,1,1,0,0,0
324,"CPS1",0,22,12,0,0,1,0,484,10648,144,0,0,1806.44396972656,7114.7421875,0
325,"CPS1",0,44,10,0,0,1,1,1936,85184,100,0,0,5940.4970703125,2739.19409179688,2167.82495117188
326,"CPS1",0,17,11,0,0,0,1,289,4913,121,0,0,2447.1240234375,3267.33911132812,7942.77978515625
327,"CPS1",0,23,12,0,0,0,0,529,12167,144,0,1,331.116088867188,0,594.046081542969
328,"CPS1",0,47,8,0,0,1,1,2209,103823,64,0,0,25168.740234375,22651.16015625,24401.69921875
329,"CPS1",0,54,12,0,0,1,0,2916,157464,144,1,1,0,0,0
330,"CPS1",0,49,8,0,0,1,1,2401,117649,64,0,0,11408.8095703125,3709.54809570312,19136.560546875
331,"CPS1",0,36,18,0,0,1,0,1296,46656,324,0,0,23742.400390625,25243.55078125,25564.669921875
332,"CPS1",0,33,14,0,0,1,0,1089,35937,196,0,0,24951.259765625,23277.76953125,25564.669921875
333,"CPS1",0,43,15,0,0,1,0,1849,79507,225,0,0,19386.94921875,25207.740234375,22579.66015625
334,"CPS1",0,37,10,0,0,0,1,1369,50653,100,0,0,17235.669921875,18397.349609375,0
335,"CPS1",0,48,12,0,0,0,0,2304,110592,144,0,0,16536.2109375,16605.240234375,16713.08984375
336,"CPS1",0,54,12,0,0,0,0,2916,157464,144,1,1,0,0,0
337,"CPS1",0,28,16,0,0,0,0,784,21952,256,0,1,92.0855407714844,0,626.556091308594
338,"CPS1",0,35,3,0,0,1,1,1225,42875,9,0,0,19620.099609375,20361.33984375,15347.669921875
339,"CPS1",0,55,12,0,0,1,0,3025,166375,144,0,0,14696.4599609375,3134.85498046875,0
340,"CPS1",0,53,7,0,0,1,1,2809,148877,49,0,0,22308.2109375,21521.470703125,10159.3701171875
341,"CPS1",0,25,12,0,0,1,0,625,15625,144,0,0,19888.51953125,17756.419921875,14422.6103515625
342,"CPS1",0,30,8,0,0,1,1,900,27000,64,0,0,18691.41015625,15543.580078125,22984.560546875
343,"CPS1",0,44,5,0,0,0,1,1936,85184,25,0,0,12764.6201171875,9442.1611328125,6224.18408203125
344,"CPS1",0,44,6,0,0,1,1,1936,85184,36,0,0,25862.3203125,15217.740234375,25564.669921875
345,"CPS1",0,20,10,0,0,0,1,400,8000,100,0,0,3814.69189453125,5234.90283203125,5021.31494140625
346,"CPS1",0,49,9,0,0,1,1,2401,117649,81,0,0,17147.5,12747.099609375,12683.330078125
347,"CPS1",0,55,8,0,0,1,1,3025,166375,64,0,0,5619.1767578125,5449.7421875,23559.390625
348,"CPS1",0,51,16,0,0,1,0,2601,132651,256,0,0,25862.3203125,25243.55078125,25564.669921875
349,"CPS1",0,24,16,0,0,0,0,576,13824,256,0,0,9692.4931640625,16012.650390625,7326.56787109375
350,"CPS1",0,54,10,0,0,1,1,2916,157464,100,0,0,25055.099609375,25243.55078125,22154.080078125
351,"CPS1",0,32,16,1,0,0,0,1024,32768,256,0,0,17135.75,1031.22595214844,0
352,"CPS1",0,19,4,0,1,1,1,361,6859,16,0,0,2298.21997070312,1786.74194335938,11607.5400390625
353,"CPS1",0,36,18,0,0,0,0,1296,46656,324,1,1,0,0,0
354,"CPS1",0,55,10,0,0,1,1,3025,166375,100,1,1,0,0,0
355,"CPS1",0,25,12,0,0,1,0,625,15625,144,0,0,8679.5517578125,17666.900390625,17465.25
356,"CPS1",0,26,18,0,0,1,0,676,17576,324,1,0,0,8414.515625,22867.8203125
357,"CPS1",0,19,13,0,0,0,0,361,6859,169,0,0,5060.7861328125,5182.98388671875,16382.080078125
358,"CPS1",0,52,11,0,0,1,1,2704,140608,121,0,0,25862.3203125,25243.55078125,23290.44921875
359,"CPS1",0,19,12,0,0,0,0,361,6859,144,0,0,4335.85693359375,4687.06494140625,21407.8203125
360,"CPS1",0,17,11,0,0,0,1,289,4913,121,0,1,43.1038703918457,0,14911.740234375
361,"CPS1",0,23,10,0,0,1,1,529,12167,100,0,0,10595.7099609375,1462.69396972656,11861.7099609375
362,"CPS1",0,44,12,0,0,1,0,1936,85184,144,0,0,25862.3203125,25243.55078125,25564.669921875
363,"CPS1",0,28,12,0,0,1,0,784,21952,144,0,0,13095.740234375,4998.5810546875,9376.1748046875
364,"CPS1",0,49,8,0,0,1,1,2401,117649,64,0,0,17911.619140625,23684.1796875,9464.8388671875
365,"CPS1",0,54,10,0,0,1,1,2916,157464,100,0,0,14522.08984375,8738.5654296875,8486.583984375
366,"CPS1",0,22,11,0,0,0,1,484,10648,121,0,1,5656.40283203125,0,3895.287109375
367,"CPS1",0,33,13,0,0,1,0,1089,35937,169,0,0,25862.3203125,25243.55078125,25564.669921875
368,"CPS1",0,40,12,0,0,0,0,1600,64000,144,0,0,20468.4609375,6205.2578125,22680.150390625
369,"CPS1",0,47,12,0,0,1,0,2209,103823,144,0,0,25862.3203125,20522.470703125,24505.140625
370,"CPS1",0,21,12,0,0,0,0,441,9261,144,0,0,9792.4150390625,2169.87109375,14998.919921875
371,"CPS1",0,17,10,0,0,0,1,289,4913,100,1,1,0,0,1384.63000488281
372,"CPS1",0,16,9,0,0,0,1,256,4096,81,1,0,0,1346.32299804688,6705.9228515625
373,"CPS1",0,40,12,0,0,1,0,1600,64000,144,0,0,15435.099609375,12927.919921875,13061.6298828125
374,"CPS1",0,36,12,0,0,1,0,1296,46656,144,0,0,25241.23046875,25243.55078125,25564.669921875
375,"CPS1",0,51,12,0,0,1,0,2601,132651,144,0,0,25862.3203125,25243.55078125,25564.669921875
376,"CPS1",0,46,9,0,0,1,1,2116,97336,81,0,0,25062.939453125,25166.560546875,25097.7109375
377,"CPS1",0,33,18,0,0,1,0,1089,35937,324,0,0,23421.080078125,25243.55078125,18505.5703125
378,"CPS1",0,28,13,0,0,1,0,784,21952,169,0,0,24771.009765625,21333.48046875,14323.599609375
379,"CPS1",0,27,11,0,0,1,1,729,19683,121,0,0,14267.3798828125,12829.4501953125,18693.240234375
380,"CPS1",0,33,12,0,0,0,0,1089,35937,144,0,0,25862.3203125,25243.55078125,21944.240234375
381,"CPS1",0,26,12,0,0,1,0,676,17576,144,0,0,16822.259765625,19978.2109375,20015.810546875
382,"CPS1",0,24,12,0,0,1,0,576,13824,144,0,0,16103.2099609375,8922.9677734375,16470.740234375
383,"CPS1",0,28,8,0,0,1,1,784,21952,64,0,0,16450,18300.6796875,23494.369140625
384,"CPS1",0,36,12,0,0,1,0,1296,46656,144,0,0,23912.849609375,23274.189453125,25378.48046875
385,"CPS1",0,42,12,0,0,1,0,1764,74088,144,0,0,21473.560546875,22060.349609375,23426.400390625
386,"CPS1",0,16,10,0,0,0,1,256,4096,100,1,1,0,0,1399.40698242188
387,"CPS1",0,53,14,0,0,1,0,2809,148877,196,0,0,22995.91015625,16304.4697265625,0
388,"CPS1",0,52,10,0,0,1,1,2704,140608,100,0,0,17329.7109375,16193.4697265625,20247.810546875
389,"CPS1",0,22,12,0,0,0,0,484,10648,144,1,1,0,0,0
390,"CPS1",0,55,14,0,0,1,0,3025,166375,196,0,0,25862.3203125,25243.55078125,25564.669921875
391,"CPS1",0,26,14,0,0,1,0,676,17576,196,0,0,9927.60546875,13396.98046875,10757.849609375
392,"CPS1",0,38,12,0,0,1,0,1444,54872,144,0,1,2400.10205078125,0,0
393,"CPS1",0,43,12,0,0,1,0,1849,79507,144,0,0,14328.1201171875,3453.53198242188,18781.900390625
394,"CPS1",0,55,7,0,0,1,1,3025,166375,49,0,0,18660.060546875,16768.16015625,19438.01953125
395,"CPS1",0,49,10,0,0,1,1,2401,117649,100,0,0,24083.310546875,22758.580078125,25232.1796875
396,"CPS1",0,20,12,0,0,0,0,400,8000,144,0,0,9578.85546875,15727.98046875,18666.640625
397,"CPS1",0,18,10,0,0,0,1,324,5832,100,1,1,0,0,6478.35302734375
398,"CPS1",0,31,16,0,0,1,0,961,29791,256,0,0,25862.3203125,25243.55078125,25564.669921875
399,"CPS1",0,54,18,0,0,1,0,2916,157464,324,0,0,25862.3203125,25243.55078125,25564.669921875
400,"CPS1",0,28,12,0,0,1,0,784,21952,144,0,0,20676.140625,4072.98388671875,17289.400390625
401,"CPS1",0,24,12,0,0,1,0,576,13824,144,0,0,18979.419921875,20959.310546875,17657.349609375
402,"CPS1",0,21,8,0,0,0,1,441,9261,64,0,0,18432.779296875,6778.1611328125,9376.1748046875
403,"CPS1",0,39,8,0,0,1,1,1521,59319,64,0,0,24163.640625,20937.8203125,25564.669921875
404,"CPS1",0,28,12,0,0,1,0,784,21952,144,0,0,23569.98046875,21926.080078125,25564.669921875
405,"CPS1",0,40,12,0,0,1,0,1600,64000,144,0,0,25862.3203125,25243.55078125,23653.970703125
406,"CPS1",0,38,7,0,0,1,1,1444,54872,49,0,0,22306.25,18866.419921875,22192.5
407,"CPS1",0,16,10,0,0,0,1,256,4096,100,1,0,0,520.98388671875,9925.888671875
408,"CPS1",0,43,12,0,0,1,0,1849,79507,144,1,1,0,0,0
409,"CPS1",0,49,12,0,0,1,0,2401,117649,144,0,0,24812.150390625,23202.580078125,21153.66015625
410,"CPS1",0,28,14,0,0,0,0,784,21952,196,0,0,19316.41015625,18626.51953125,20002.509765625
411,"CPS1",0,22,12,0,0,0,0,484,10648,144,0,0,15341.0595703125,14904.4404296875,25564.669921875
412,"CPS1",0,39,12,0,0,1,0,1521,59319,144,0,0,7455.009765625,8512.984375,9862.3466796875
413,"CPS1",0,27,16,0,0,1,0,729,19683,256,0,0,21062.119140625,24824.609375,12514.8701171875
414,"CPS1",0,21,12,0,0,0,0,441,9261,144,0,0,15658.4599609375,8115.5322265625,15937.2802734375
415,"CPS1",0,48,11,0,0,1,1,2304,110592,121,0,0,25862.3203125,25243.55078125,23724.900390625
416,"CPS1",0,30,12,0,0,1,0,900,27000,144,0,0,25862.3203125,25243.55078125,25564.669921875
417,"CPS1",0,20,12,0,0,1,0,400,8000,144,0,0,11510.6904296875,8185.35498046875,10026.3701171875
418,"CPS1",0,20,13,0,0,0,0,400,8000,169,1,0,0,630.193481445312,13858.1201171875
419,"CPS1",0,18,12,0,0,0,0,324,5832,144,0,0,658.313598632812,1432.25805664062,0
420,"CPS1",0,23,12,0,1,0,0,529,12167,144,0,0,5817.06298828125,18105.529296875,8876.7041015625
421,"CPS1",0,33,12,0,0,1,0,1089,35937,144,0,0,18303.470703125,13875,12640.4697265625
422,"CPS1",0,31,12,0,0,1,0,961,29791,144,0,0,21610.7109375,21537.580078125,25564.669921875
423,"CPS1",0,28,12,1,0,0,0,784,21952,144,0,1,4700.28076171875,0,731.474670410156
424,"CPS1",0,30,14,0,0,0,0,900,27000,196,1,1,0,0,0
425,"CPS1",0,23,13,1,0,0,0,529,12167,169,0,0,172.415496826172,272.128997802734,582.224304199219
426,"CPS1",0,38,12,0,0,1,0,1444,54872,144,0,0,10384.1103515625,11637.099609375,15959.4501953125
427,"CPS1",0,37,12,1,0,1,0,1369,50653,144,0,0,18826.58984375,21573.390625,18147.9609375
428,"CPS1",0,16,10,0,0,0,1,256,4096,100,0,0,658.313598632812,630.193481445312,5127.7109375
429,"CPS1",0,18,10,0,0,0,1,324,5832,100,1,0,0,2474.22607421875,0
430,"CPS1",0,47,9,0,0,1,1,2209,103823,81,0,0,19978.640625,19203,23970.19921875
431,"CPS1",0,17,9,0,0,0,1,289,4913,81,1,0,0,3992.4189453125,10248.0302734375
432,"CPS1",0,35,12,1,0,1,0,1225,42875,144,0,0,17241.55078125,15717.240234375,18050.4296875
433,"CPS1",0,19,7,0,1,0,1,361,6859,49,0,1,1250.01196289062,0,8199.9052734375
434,"CPS1",0,36,9,1,0,1,1,1296,46656,81,0,0,18904.970703125,18938.029296875,10997.240234375
435,"CPS1",0,41,8,0,0,1,1,1681,68921,64,1,1,0,0,0
436,"CPS1",0,54,12,0,0,1,0,2916,157464,144,1,1,0,0,0
437,"CPS1",0,51,18,0,0,1,0,2601,132651,324,0,0,25862.3203125,25243.55078125,25564.669921875
438,"CPS1",0,55,15,0,0,1,0,3025,166375,225,0,0,25862.3203125,25243.55078125,25564.669921875
439,"CPS1",0,29,16,0,0,1,0,841,24389,256,0,0,1657.5400390625,5129.27392578125,8808.7275390625
440,"CPS1",0,46,16,0,0,1,0,2116,97336,256,0,0,25862.3203125,25243.55078125,25564.669921875
441,"CPS1",0,30,14,0,0,1,0,900,27000,196,0,0,25862.3203125,25243.55078125,25564.669921875
442,"CPS1",0,28,14,1,0,1,0,784,21952,196,0,0,23039.01953125,22575.970703125,23093.91015625
443,"CPS1",0,48,12,1,0,1,0,2304,110592,144,0,0,24196.94921875,22110.48046875,21899.91015625
444,"CPS1",0,26,11,1,0,0,1,676,17576,121,0,0,20834.83984375,19444.689453125,21891.0390625
445,"CPS1",0,32,12,0,0,1,0,1024,32768,144,0,0,25862.3203125,25243.55078125,23587.470703125
446,"CPS1",0,50,12,0,0,1,0,2500,125000,144,1,1,0,0,0
447,"CPS1",0,20,11,0,0,0,1,400,8000,121,0,0,11207.009765625,12424.83984375,13012.8603515625
448,"CPS1",0,21,12,0,0,0,0,441,9261,144,0,0,11647.83984375,14832.8203125,20666.009765625
449,"CPS1",0,20,9,0,0,0,1,400,8000,81,0,0,4298.630859375,8797.64453125,8962.412109375
450,"CPS1",0,32,4,0,1,0,1,1024,32768,16,0,0,14819.8896484375,15457.650390625,12033.1298828125
451,"CPS1",0,46,12,0,0,1,0,2116,97336,144,1,1,0,0,0
452,"CPS1",0,18,12,0,0,0,0,324,5832,144,0,0,2360.916015625,1752.72595214844,2748.57104492188
453,"CPS1",0,51,12,0,0,1,0,2601,132651,144,0,0,22355.23046875,21793.599609375,3250.998046875
454,"CPS1",0,32,15,0,0,1,0,1024,32768,225,0,0,25862.3203125,25243.55078125,25564.669921875
455,"CPS1",0,26,16,0,0,1,0,676,17576,256,0,0,8375.8662109375,10607.66015625,4047.49291992188
456,"CPS1",0,24,15,0,0,0,0,576,13824,225,0,1,1058.00402832031,0,9436.76171875
457,"CPS1",0,46,8,0,0,1,1,2116,97336,64,0,0,24001.01953125,23990.3203125,3923.36401367188
458,"CPS1",0,21,16,0,0,0,0,441,9261,256,1,1,0,0,20668.9609375
459,"CPS1",0,32,16,0,0,1,0,1024,32768,256,0,0,25033.55078125,25243.55078125,25564.669921875
460,"CPS1",0,30,18,0,0,0,0,900,27000,324,0,0,25862.3203125,9657,7725.55517578125
461,"CPS1",0,25,18,0,0,1,0,625,15625,324,0,0,5364.47314453125,8772.5810546875,25564.669921875
462,"CPS1",0,51,12,0,0,1,0,2601,132651,144,0,0,20754.509765625,19199.419921875,22566.359375
463,"CPS1",0,21,9,0,1,1,1,441,9261,81,0,0,7249.287109375,9968.515625,16627.380859375
464,"CPS1",0,34,18,0,0,1,0,1156,39304,324,0,0,25862.3203125,25243.55078125,25564.669921875
465,"CPS1",0,29,5,0,0,1,1,841,24389,25,0,0,25862.3203125,25243.55078125,25564.669921875
466,"CPS1",0,52,12,0,0,1,0,2704,140608,144,0,0,9051.8134765625,4978.88720703125,0
467,"CPS1",0,21,14,0,0,0,0,441,9261,196,0,0,8489.5029296875,10167.240234375,0
468,"CPS1",0,17,10,0,0,0,1,289,4913,100,0,0,3520.80200195312,4336.1611328125,0
469,"CPS1",0,50,8,0,1,0,1,2500,125000,64,0,0,14892.3896484375,13348.650390625,10791.83984375
470,"CPS1",0,21,11,1,0,0,1,441,9261,121,0,0,1890.69201660156,1369.59704589844,16685.009765625
471,"CPS1",0,49,12,0,1,1,0,2401,117649,144,0,0,21365.80078125,21023.759765625,25045.990234375
472,"CPS1",0,23,18,0,1,0,0,529,12167,324,1,1,0,0,0
473,"CPS1",0,17,12,0,1,0,0,289,4913,144,0,0,946.325927734375,1378.54797363281,0
474,"CPS1",0,52,3,1,0,1,1,2704,140608,9,0,0,12688.2099609375,12655.7900390625,9377.6533203125
475,"CPS1",0,47,4,0,1,1,1,2209,103823,16,0,0,8889.193359375,12297.73046875,17076.609375
476,"CPS1",0,24,4,0,1,1,1,576,13824,16,0,0,8426.806640625,17034.919921875,25279.470703125
477,"CPS1",0,29,12,0,0,0,0,841,24389,144,1,1,0,0,0
478,"CPS1",0,49,12,0,0,1,0,2401,117649,144,0,0,6297.083984375,4253.80615234375,10169.7099609375
479,"CPS1",0,55,12,0,0,1,0,3025,166375,144,0,0,25862.3203125,25243.55078125,564.491577148438
480,"CPS1",0,28,12,0,0,0,0,784,21952,144,0,0,25525.330078125,25243.55078125,25564.669921875
481,"CPS1",0,19,13,0,0,0,0,361,6859,169,0,0,3871.51098632812,4916.22607421875,1687.56396484375
482,"CPS1",0,35,16,0,0,0,0,1225,42875,256,0,0,25803.5390625,25243.55078125,25564.669921875
483,"CPS1",0,31,12,0,0,1,0,961,29791,144,0,0,20572.30078125,18916.55078125,15102.3701171875
484,"CPS1",0,44,12,0,0,1,0,1936,85184,144,0,0,25862.3203125,25243.55078125,25564.669921875
485,"CPS1",0,54,11,0,0,1,1,2916,157464,121,0,0,24312.5390625,24692.130859375,0
486,"CPS1",0,37,12,0,0,1,0,1369,50653,144,0,0,25862.3203125,25243.55078125,25564.669921875
487,"CPS1",0,46,12,0,0,1,0,2116,97336,144,0,0,11978.9599609375,10460.849609375,8331.421875
488,"CPS1",0,29,12,1,0,1,0,841,24389,144,0,0,18107.5390625,14136.3896484375,16046.6298828125
489,"CPS1",0,55,12,0,0,1,0,3025,166375,144,0,0,16109.08984375,14002.1103515625,14682.6904296875
490,"CPS1",0,22,12,0,0,0,0,484,10648,144,0,0,15956.26953125,17423.419921875,22739.259765625
491,"CPS1",0,18,11,0,0,0,1,324,5832,121,1,0,0,309.725799560547,16760.369140625
492,"CPS1",0,32,13,0,0,1,0,1024,32768,169,0,0,25862.3203125,25243.55078125,25564.669921875
493,"CPS1",0,51,12,0,0,1,0,2601,132651,144,0,1,101.881896972656,0,0
494,"CPS1",0,49,12,0,0,1,0,2401,117649,144,0,0,25862.3203125,14965.3095703125,24521.390625
495,"CPS1",0,27,16,0,0,1,0,729,19683,256,0,0,25862.3203125,25243.55078125,25564.669921875
496,"CPS1",0,19,13,0,0,0,0,361,6859,169,0,0,10147.0400390625,10546.7900390625,5906.47314453125
497,"CPS1",0,38,3,0,0,1,1,1444,54872,9,0,0,25862.3203125,25243.55078125,25564.669921875
498,"CPS1",0,40,12,0,0,1,0,1600,64000,144,0,0,23360.33984375,22221.48046875,25564.669921875
499,"CPS1",0,21,12,0,0,0,0,441,9261,144,0,0,6344.10595703125,6719.0810546875,25012
500,"CPS1",0,29,12,0,0,1,0,841,24389,144,0,0,25862.3203125,25243.55078125,25564.669921875
501,"CPS1",0,39,12,0,0,1,0,1521,59319,144,0,0,25862.3203125,25243.55078125,0
502,"CPS1",0,39,12,1,0,1,0,1521,59319,144,0,0,25862.3203125,25243.55078125,25564.669921875
503,"CPS1",0,34,14,0,0,1,0,1156,39304,196,0,0,9580.8154296875,14881.16015625,25564.669921875
504,"CPS1",0,26,17,0,0,1,0,676,17576,289,0,0,25862.3203125,21503.560546875,0
505,"CPS1",0,40,18,0,0,1,0,1600,64000,324,0,0,25862.3203125,25243.55078125,25564.669921875
506,"CPS1",0,31,14,0,0,0,0,961,29791,196,0,0,2188.5009765625,4937.7099609375,2358.45190429688
507,"CPS1",0,28,17,0,0,1,0,784,21952,289,0,0,25862.3203125,25243.55078125,25564.669921875
508,"CPS1",0,17,11,0,0,0,1,289,4913,121,1,0,0,1033.01599121094,6345.35791015625
509,"CPS1",0,35,12,1,0,1,0,1225,42875,144,0,0,21689.080078125,21542.94921875,21033.9609375
510,"CPS1",0,34,15,0,1,1,0,1156,39304,225,0,0,18632.630859375,24520.259765625,0
511,"CPS1",0,44,8,0,0,1,1,1936,85184,64,0,0,25862.3203125,17681.23046875,20612.810546875
512,"CPS1",0,54,8,0,0,1,1,2916,157464,64,0,0,25276.5,22241.1796875,25564.669921875
